[scx_flow] mode=latency gen=3 run=5 reserve_disp=74 shared_disp=501 local_fast=695 wake_preempt=0 refill=833 exhaust=33 pos_wake=686 reserve_local=668 reserve_global=74 shared_wake=56 runnable=77 cpu_release=466 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=37 shared_disp=579 local_fast=530 wake_preempt=0 refill=627 exhaust=32 pos_wake=502 reserve_local=502 reserve_global=37 shared_wake=34 runnable=59 cpu_release=542 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=9 reserve_disp=55 shared_disp=505 local_fast=553 wake_preempt=0 refill=647 exhaust=29 pos_wake=505 reserve_local=504 reserve_global=55 shared_wake=34 runnable=78 cpu_release=485 init_task=31 enable=31 exit_task=31 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=6 reserve_disp=44 shared_disp=609 local_fast=513 wake_preempt=0 refill=608 exhaust=31 pos_wake=485 reserve_local=484 reserve_global=44 shared_wake=34 runnable=61 cpu_release=584 init_task=29 enable=29 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=6 reserve_disp=51 shared_disp=457 local_fast=550 wake_preempt=0 refill=654 exhaust=33 pos_wake=520 reserve_local=515 reserve_global=51 shared_wake=34 runnable=73 cpu_release=430 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=6 reserve_disp=68 shared_disp=683 local_fast=643 wake_preempt=0 refill=763 exhaust=32 pos_wake=634 reserve_local=614 reserve_global=68 shared_wake=35 runnable=82 cpu_release=654 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=7 reserve_disp=43 shared_disp=920 local_fast=531 wake_preempt=0 refill=627 exhaust=30 pos_wake=500 reserve_local=498 reserve_global=43 shared_wake=34 runnable=64 cpu_release=887 init_task=31 enable=31 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=7 reserve_disp=42 shared_disp=610 local_fast=543 wake_preempt=0 refill=644 exhaust=31 pos_wake=494 reserve_local=490 reserve_global=42 shared_wake=38 runnable=87 cpu_release=567 init_task=29 enable=29 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=50 shared_disp=568 local_fast=519 wake_preempt=0 refill=620 exhaust=32 pos_wake=492 reserve_local=490 reserve_global=50 shared_wake=35 runnable=63 cpu_release=545 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=55 shared_disp=591 local_fast=563 wake_preempt=0 refill=664 exhaust=32 pos_wake=538 reserve_local=535 reserve_global=55 shared_wake=34 runnable=63 cpu_release=574 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=8 reserve_disp=75 shared_disp=395 local_fast=711 wake_preempt=0 refill=845 exhaust=31 pos_wake=698 reserve_local=678 reserve_global=75 shared_wake=51 runnable=85 cpu_release=364 init_task=31 enable=31 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=6 reserve_disp=53 shared_disp=593 local_fast=596 wake_preempt=0 refill=705 exhaust=34 pos_wake=552 reserve_local=550 reserve_global=53 shared_wake=46 runnable=80 cpu_release=564 init_task=31 enable=31 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=6 reserve_disp=75 shared_disp=374 local_fast=569 wake_preempt=0 refill=672 exhaust=33 pos_wake=525 reserve_local=521 reserve_global=75 shared_wake=35 runnable=84 cpu_release=366 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=6 reserve_disp=50 shared_disp=462 local_fast=539 wake_preempt=0 refill=641 exhaust=32 pos_wake=504 reserve_local=503 reserve_global=50 shared_wake=35 runnable=71 cpu_release=436 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=8 reserve_disp=48 shared_disp=504 local_fast=522 wake_preempt=0 refill=619 exhaust=30 pos_wake=492 reserve_local=490 reserve_global=48 shared_wake=34 runnable=64 cpu_release=482 init_task=31 enable=31 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=88 shared_disp=301 local_fast=660 wake_preempt=0 refill=767 exhaust=30 pos_wake=644 reserve_local=628 reserve_global=88 shared_wake=33 runnable=77 cpu_release=302 init_task=29 enable=29 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=4 reserve_disp=65 shared_disp=367 local_fast=549 wake_preempt=0 refill=650 exhaust=32 pos_wake=516 reserve_local=515 reserve_global=65 shared_wake=34 runnable=69 cpu_release=360 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=48 shared_disp=562 local_fast=553 wake_preempt=0 refill=659 exhaust=33 pos_wake=506 reserve_local=502 reserve_global=48 shared_wake=39 runnable=86 cpu_release=528 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=9 reserve_disp=42 shared_disp=733 local_fast=528 wake_preempt=0 refill=622 exhaust=31 pos_wake=498 reserve_local=497 reserve_global=42 shared_wake=34 runnable=60 cpu_release=707 init_task=31 enable=31 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=48 shared_disp=372 local_fast=512 wake_preempt=0 refill=602 exhaust=29 pos_wake=479 reserve_local=479 reserve_global=48 shared_wake=32 runnable=62 cpu_release=354 init_task=29 enable=29 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=7 reserve_disp=64 shared_disp=435 local_fast=722 wake_preempt=0 refill=856 exhaust=32 pos_wake=713 reserve_local=696 reserve_global=64 shared_wake=51 runnable=77 cpu_release=393 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=7 reserve_disp=50 shared_disp=499 local_fast=540 wake_preempt=0 refill=644 exhaust=32 pos_wake=505 reserve_local=502 reserve_global=50 shared_wake=36 runnable=74 cpu_release=465 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=48 shared_disp=490 local_fast=535 wake_preempt=0 refill=630 exhaust=29 pos_wake=493 reserve_local=492 reserve_global=48 shared_wake=31 runnable=76 cpu_release=468 init_task=31 enable=31 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=7 reserve_disp=40 shared_disp=492 local_fast=550 wake_preempt=0 refill=641 exhaust=31 pos_wake=511 reserve_local=510 reserve_global=40 shared_wake=35 runnable=67 cpu_release=462 init_task=29 enable=29 exit_task=30 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
[scx_flow] mode=latency gen=3 run=5 reserve_disp=44 shared_disp=495 local_fast=536 wake_preempt=0 refill=636 exhaust=33 pos_wake=499 reserve_local=495 reserve_global=44 shared_wake=35 runnable=74 cpu_release=463 init_task=32 enable=32 exit_task=32 rt_wake=0 rt_local=0 rt_preempt=0 reserve_cap_us=300 shared_slice_us=900 refill_floor_us=140 preempt_budget_us=225 preempt_refill_us=250
